Compound ID,Uniprot ID,Compound Name,Standard inchi key,Max Phase,Target Pref Name,Gene Names,Target Class,Wild type or mutant,Mutation information,PubMed ID,End Point Standard Type,End Point Standard Relation,End Point Standard Value,End Point Standard Units,Endpoint Mode of Action,Assay Format,Assay Type,Assay Sub Type,Inhibitor Type,Detection Technology,Compound concentration value,Compound concentration value units,Substrate type,Substrate Type Standard Relation,Substrate Type Standard Value,Substrate Type Standard Units,Assay cell line,Assay Description,Activity Comments,Title,Journal,Year,Volume,Issue,Authors,Annotation Comments,Assay ID,DTC Tid,DTC Activity ID,DTC Molregno,Record ID,DTC Document ID
CHEMBL1068,P21397,OXCARBAZEPINE,CTRLABGOLIVAIY-UHFFFAOYSA-N,4,MONOAMINE OXIDASE A,MAOA,Enzyme,,,,IC50,,,,,cell_based,,,,,,,,,,,BTI-TN-5B1-4,DRUGMATRIX: Monoamine Oxidase MAO-A enzyme inhibition (substrate: Kynuramine),Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),DrugMatrix in vitro pharmacology data,,,,,"Scott S. Auerbach, DrugMatrix¨ and ToxFX¨ Coordinator National Toxicology Program",,774648,DTCT0023168,7390996,DTCC00246694,1285880,46191
CHEMBL1068,P21397,OXCARBAZEPINE,CTRLABGOLIVAIY-UHFFFAOYSA-N,4,MONOAMINE OXIDASE A,MAOA,Enzyme,,,,KI,,,,,cell_based,,,,,,,,,,,BTI-TN-5B1-4,DRUGMATRIX: Monoamine Oxidase MAO-A enzyme inhibition (substrate: Kynuramine),Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),DrugMatrix in vitro pharmacology data,,,,,"Scott S. Auerbach, DrugMatrix¨ and ToxFX¨ Coordinator National Toxicology Program",,774648,DTCT0023168,7390997,DTCC00246694,1285880,46191
CHEMBL1069,P21397,VALSARTAN,ACWBQPMHZXGDFX-QFIPXVFZSA-N,4,MONOAMINE OXIDASE A,MAOA,Enzyme,,,,IC50,,,,,cell_based,,,,,,,,,,,BTI-TN-5B1-4,DRUGMATRIX: Monoamine Oxidase MAO-A enzyme inhibition (substrate: Kynuramine),Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),DrugMatrix in vitro pharmacology data,,,,,"Scott S. Auerbach, DrugMatrix¨ and ToxFX¨ Coordinator National Toxicology Program",,774648,DTCT0023168,7445704,DTCC00246716,1992811,46191
CHEMBL1069,P21397,VALSARTAN,ACWBQPMHZXGDFX-QFIPXVFZSA-N,4,MONOAMINE OXIDASE A,MAOA,Enzyme,,,,KI,,,,,cell_based,,,,,,,,,,,BTI-TN-5B1-4,DRUGMATRIX: Monoamine Oxidase MAO-A enzyme inhibition (substrate: Kynuramine),Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),DrugMatrix in vitro pharmacology data,,,,,"Scott S. Auerbach, DrugMatrix¨ and ToxFX¨ Coordinator National Toxicology Program",,774648,DTCT0023168,7445705,DTCC00246716,1992811,46191
CHEMBL107,P21397,COLCHICINE,IAKHMKGGTNLKSZ-INIZCTEOSA-N,4,MONOAMINE OXIDASE A,MAOA,Enzyme,,,,IC50,,,,,cell_based,,,,,,,,,,,BTI-TN-5B1-4,DRUGMATRIX: Monoamine Oxidase MAO-A enzyme inhibition (substrate: Kynuramine),Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),DrugMatrix in vitro pharmacology data,,,,,"Scott S. Auerbach, DrugMatrix¨ and ToxFX¨ Coordinator National Toxicology Program",,774648,DTCT0023168,7348117,DTCC00144185,153441,46191
CHEMBL107,P21397,COLCHICINE,IAKHMKGGTNLKSZ-INIZCTEOSA-N,4,MONOAMINE OXIDASE A,MAOA,Enzyme,,,,KI,,,,,cell_based,,,,,,,,,,,BTI-TN-5B1-4,DRUGMATRIX: Monoamine Oxidase MAO-A enzyme inhibition (substrate: Kynuramine),Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),DrugMatrix in vitro pharmacology data,,,,,"Scott S. Auerbach, DrugMatrix¨ and ToxFX¨ Coordinator National Toxicology Program",,774648,DTCT0023168,7348118,DTCC00144185,153441,46191
CHEMBL1070,P21397,NABUMETONE,BLXXJMDCKKHMKV-UHFFFAOYSA-N,4,MONOAMINE OXIDASE A,MAOA,Enzyme,,,,IC50,=,998,NM,,cell_based,,,,,,,,,,,BTI-TN-5B1-4,DRUGMATRIX: Monoamine Oxidase MAO-A enzyme inhibition (substrate: Kynuramine),,DrugMatrix in vitro pharmacology data,,,,,"Scott S. Auerbach, DrugMatrix¨ and ToxFX¨ Coordinator National Toxicology Program",,774648,DTCT0023168,7426569,DTCC00246857,1992808,46191
CHEMBL1070,P21397,NABUMETONE,BLXXJMDCKKHMKV-UHFFFAOYSA-N,4,MONOAMINE OXIDASE A,MAOA,Enzyme,,,,KI,,,,,cell_based,,,,,,,,,,,BTI-TN-5B1-4,DRUGMATRIX: Monoamine Oxidase MAO-A enzyme inhibition (substrate: Kynuramine),Note: corresponding IC50 reported as Active,DrugMatrix in vitro pharmacology data,,,,,"Scott S. Auerbach, DrugMatrix¨ and ToxFX¨ Coordinator National Toxicology Program",,774648,DTCT0023168,7426570,DTCC00246857,1992808,46191
CHEMBL1071,P21397,OXAPROZIN,OFPXSFXSNFPTHF-UHFFFAOYSA-N,4,MONOAMINE OXIDASE A,MAOA,Enzyme,,,,IC50,,,,,cell_based,,,,,,,,,,,BTI-TN-5B1-4,DRUGMATRIX: Monoamine Oxidase MAO-A enzyme inhibition (substrate: Kynuramine),Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),DrugMatrix in vitro pharmacology data,,,,,"Scott S. Auerbach, DrugMatrix¨ and ToxFX¨ Coordinator National Toxicology Program",,774648,DTCT0023168,7386684,DTCC00246868,1092346,46191
CHEMBL1071,P21397,OXAPROZIN,OFPXSFXSNFPTHF-UHFFFAOYSA-N,4,MONOAMINE OXIDASE A,MAOA,Enzyme,,,,KI,,,,,cell_based,,,,,,,,,,,BTI-TN-5B1-4,DRUGMATRIX: Monoamine Oxidase MAO-A enzyme inhibition (substrate: Kynuramine),Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),DrugMatrix in vitro pharmacology data,,,,,"Scott S. Auerbach, DrugMatrix¨ and ToxFX¨ Coordinator National Toxicology Program",,774648,DTCT0023168,7386685,DTCC00246868,1092346,46191
CHEMBL1073,P21397,GLIPIZIDE,ZJJXGWJIGJFDTL-UHFFFAOYSA-N,4,MONOAMINE OXIDASE A,MAOA,Enzyme,,,,IC50,,,,,cell_based,,,,,,,,,,,BTI-TN-5B1-4,DRUGMATRIX: Monoamine Oxidase MAO-A enzyme inhibition (substrate: Kynuramine),Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),DrugMatrix in vitro pharmacology data,,,,,"Scott S. Auerbach, DrugMatrix¨ and ToxFX¨ Coordinator National Toxicology Program",,774648,DTCT0023168,7327397,DTCC00246919,1285876,46191
CHEMBL1073,P21397,GLIPIZIDE,ZJJXGWJIGJFDTL-UHFFFAOYSA-N,4,MONOAMINE OXIDASE A,MAOA,Enzyme,,,,KI,,,,,cell_based,,,,,,,,,,,BTI-TN-5B1-4,DRUGMATRIX: Monoamine Oxidase MAO-A enzyme inhibition (substrate: Kynuramine),Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),DrugMatrix in vitro pharmacology data,,,,,"Scott S. Auerbach, DrugMatrix¨ and ToxFX¨ Coordinator National Toxicology Program",,774648,DTCT0023168,7327398,DTCC00246919,1285876,46191
CHEMBL1076153,P21397,,CNDXNYDGDZOYBN-UHFFFAOYSA-N,0,MONOAMINE OXIDASE A,MAOA,Enzyme,,,19926363,IC50,=,50140,NM,,,,,,,,,,,,,,Inhibition of human recombinant MAOA,,"Synthesis and inhibitory activity against human monoamine oxidase of N1-thiocarbamoyl-3,5-di(hetero)aryl-4,5-dihydro-(1H)-pyrazole derivatives.",Eur. J. Med. Chem.,2010,45,2,"Chimenti F, Carradori S, Secci D, Bolasco A, Bizzarri B, Chimenti P, Granese A, Yáñez M, Orallo F",,619726,DTCT0023168,3248161,DTCC00627228,1051082,37874
CHEMBL1076174,P21397,,RHNFDWVEDBLDBN-UHFFFAOYSA-N,0,MONOAMINE OXIDASE A,MAOA,Enzyme,,,19926363,INHIBITION,,,,,,,,,,,,,,,,,Inhibition of human recombinant MAOA at 100 mM,Not Active,"Synthesis and inhibitory activity against human monoamine oxidase of N1-thiocarbamoyl-3,5-di(hetero)aryl-4,5-dihydro-(1H)-pyrazole derivatives.",Eur. J. Med. Chem.,2010,45,2,"Chimenti F, Carradori S, Secci D, Bolasco A, Bizzarri B, Chimenti P, Granese A, Yáñez M, Orallo F",,619727,DTCT0023168,3248169,DTCC00627294,1179581,37874
CHEMBL1076211,P21397,TOLPERISONE,FSKFPVLPFLJRQB-UHFFFAOYSA-N,2,MONOAMINE OXIDASE A,MAOA,Enzyme,,,,IC50,,,,,cell_based,,,,,,,,,,,BTI-TN-5B1-4,DRUGMATRIX: Monoamine Oxidase MAO-A enzyme inhibition (substrate: Kynuramine),Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),DrugMatrix in vitro pharmacology data,,,,,"Scott S. Auerbach, DrugMatrix¨ and ToxFX¨ Coordinator National Toxicology Program",,774648,DTCT0023168,7481416,DTCC00627461,315671,46191
CHEMBL1076211,P21397,TOLPERISONE,FSKFPVLPFLJRQB-UHFFFAOYSA-N,2,MONOAMINE OXIDASE A,MAOA,Enzyme,,,,KI,,,,,cell_based,,,,,,,,,,,BTI-TN-5B1-4,DRUGMATRIX: Monoamine Oxidase MAO-A enzyme inhibition (substrate: Kynuramine),Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),DrugMatrix in vitro pharmacology data,,,,,"Scott S. Auerbach, DrugMatrix¨ and ToxFX¨ Coordinator National Toxicology Program",,774648,DTCT0023168,7481417,DTCC00627461,315671,46191
CHEMBL1076880,P21397,,KZWBOZADOZKUCX-UHFFFAOYSA-N,0,MONOAMINE OXIDASE A,MAOA,Enzyme,,,20579890,IC50,=,7509,NM,,cell_based,,,,,,,,,,,,Inhibition of human recombinant MAOA expressed in baculovirus infected BTI-TN-5B1-4 insect cells assessed as hydrogen peroxide production from p-tyramine by amplex red assay,,"Synthesis, semipreparative HPLC separation, biological evaluation, and 3D-QSAR of hydrazothiazole derivatives as human monoamine oxidase B inhibitors.",Bioorg. Med. Chem.,2010,18,14,"Chimenti F, Secci D, Bolasco A, Chimenti P, Granese A, Carradori S, Maccioni E, Cardia MC, Yáñez M, Orallo F, Alcaro S, Ortuso F, Cirilli R, Ferretti R, Distinto S, Kirchmair J, Langer T",,661995,DTCT0023168,3501061,DTCC00124662,1984621,40834
CHEMBL1076880,P21397,,KZWBOZADOZKUCX-UHFFFAOYSA-N,0,MONOAMINE OXIDASE A,MAOA,Enzyme,,,20579890,IC50,=,7585.78,NM,,cell_based,,,,,,,,,,,,Inhibition of human recombinant MAOA expressed in baculovirus infected BTI-TN-5B1-4 insect cells assessed as hydrogen peroxide production from p-tyramine by amplex red assay,,"Synthesis, semipreparative HPLC separation, biological evaluation, and 3D-QSAR of hydrazothiazole derivatives as human monoamine oxidase B inhibitors.",Bioorg. Med. Chem.,2010,18,14,"Chimenti F, Secci D, Bolasco A, Chimenti P, Granese A, Carradori S, Maccioni E, Cardia MC, Yáñez M, Orallo F, Alcaro S, Ortuso F, Cirilli R, Ferretti R, Distinto S, Kirchmair J, Langer T",,661995,DTCT0023168,3500911,DTCC00124662,1984621,40834
CHEMBL1077,P21397,BROMFENAC,ZBPLOVFIXSTCRZ-UHFFFAOYSA-N,4,MONOAMINE OXIDASE A,MAOA,Enzyme,,,,IC50,,,,,cell_based,,,,,,,,,,,BTI-TN-5B1-4,DRUGMATRIX: Monoamine Oxidase MAO-A enzyme inhibition (substrate: Kynuramine),Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),DrugMatrix in vitro pharmacology data,,,,,"Scott S. Auerbach, DrugMatrix¨ and ToxFX¨ Coordinator National Toxicology Program",,774648,DTCT0023168,7261719,DTCC00247634,930077,46191
CHEMBL1077,P21397,BROMFENAC,ZBPLOVFIXSTCRZ-UHFFFAOYSA-N,4,MONOAMINE OXIDASE A,MAOA,Enzyme,,,,KI,,,,,cell_based,,,,,,,,,,,BTI-TN-5B1-4,DRUGMATRIX: Monoamine Oxidase MAO-A enzyme inhibition (substrate: Kynuramine),Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),DrugMatrix in vitro pharmacology data,,,,,"Scott S. Auerbach, DrugMatrix¨ and ToxFX¨ Coordinator National Toxicology Program",,774648,DTCT0023168,7261720,DTCC00247634,930077,46191
CHEMBL1077616,P21397,,PKCWSPYCHMNVKB-BJMVGYQFSA-N,0,MONOAMINE OXIDASE A,MAOA,Enzyme,,,21405131,IC50,=,11460,NM,,,,,,,,,,,,,,Inhibition of human recombinant MAO-A expressed in baculovirus infected BTI-TN-5B1-4 insect sells assessed as hydrogen peroxide production by fluorimetric method,,Homoisoflavonoids: natural scaffolds with potent and selective monoamine oxidase-B inhibition properties.,J. Med. Chem.,2011,54,7,"Desideri N, Bolasco A, Fioravanti R, Monaco LP, Orallo F, Yáñez M, Ortuso F, Alcaro S",,743262,DTCT0023168,5925035,DTCC00633018,394373,44270
CHEMBL1077616,P21397,,PKCWSPYCHMNVKB-BJMVGYQFSA-N,0,MONOAMINE OXIDASE A,MAOA,Enzyme,,,21405131,INHIBITION,=,61.76,%,,,,,,,,,,,,,,Inhibition of human recombinant MAO-A expressed in baculovirus infected BTI-TN-5B1-4 insect sells assessed as hydrogen peroxide production at 50 uM measured after repeated washing by fluorimetric method,,Homoisoflavonoids: natural scaffolds with potent and selective monoamine oxidase-B inhibition properties.,J. Med. Chem.,2011,54,7,"Desideri N, Bolasco A, Fioravanti R, Monaco LP, Orallo F, Yáñez M, Ortuso F, Alcaro S",,743316,DTCT0023168,5925041,DTCC00633018,394373,44270
CHEMBL1077616,P21397,,PKCWSPYCHMNVKB-BJMVGYQFSA-N,0,MONOAMINE OXIDASE A,MAOA,Enzyme,,,21405131,INHIBITION,=,68.26,%,,,,,,,,,,,,,,Inhibition of human recombinant MAO-A expressed in baculovirus infected BTI-TN-5B1-4 insect sells assessed as hydrogen peroxide production at 50 uM by fluorimetric method,,Homoisoflavonoids: natural scaffolds with potent and selective monoamine oxidase-B inhibition properties.,J. Med. Chem.,2011,54,7,"Desideri N, Bolasco A, Fioravanti R, Monaco LP, Orallo F, Yáñez M, Ortuso F, Alcaro S",,743267,DTCT0023168,5925040,DTCC00633018,394373,44270
CHEMBL1079383,P21397,,ODZNLKLAVFKUMY-UHFFFAOYSA-N,0,MONOAMINE OXIDASE A,MAOA,Enzyme,,,19926363,IC50,=,69970,NM,,,,,,,,,,,,,,Inhibition of human recombinant MAOA,,"Synthesis and inhibitory activity against human monoamine oxidase of N1-thiocarbamoyl-3,5-di(hetero)aryl-4,5-dihydro-(1H)-pyrazole derivatives.",Eur. J. Med. Chem.,2010,45,2,"Chimenti F, Carradori S, Secci D, Bolasco A, Bizzarri B, Chimenti P, Granese A, Yáñez M, Orallo F",,619726,DTCT0023168,3248164,DTCC00627295,534153,37874
CHEMBL1079384,P21397,,XFGSCPOSXSDSIE-UHFFFAOYSA-N,0,MONOAMINE OXIDASE A,MAOA,Enzyme,,,19926363,INHIBITION,,,,,,,,,,,,,,,,,Inhibition of human recombinant MAOA at 100 mM,Not Active,"Synthesis and inhibitory activity against human monoamine oxidase of N1-thiocarbamoyl-3,5-di(hetero)aryl-4,5-dihydro-(1H)-pyrazole derivatives.",Eur. J. Med. Chem.,2010,45,2,"Chimenti F, Carradori S, Secci D, Bolasco A, Bizzarri B, Chimenti P, Granese A, Yáñez M, Orallo F",,619727,DTCT0023168,3248170,DTCC00627296,144996,37874
CHEMBL1079385,P21397,,SOMVAVPLBSNGKF-UHFFFAOYSA-N,0,MONOAMINE OXIDASE A,MAOA,Enzyme,,,19926363,INHIBITION,,,,,,,,,,,,,,,,,Inhibition of human recombinant MAOA at 100 mM,Not Active,"Synthesis and inhibitory activity against human monoamine oxidase of N1-thiocarbamoyl-3,5-di(hetero)aryl-4,5-dihydro-(1H)-pyrazole derivatives.",Eur. J. Med. Chem.,2010,45,2,"Chimenti F, Carradori S, Secci D, Bolasco A, Bizzarri B, Chimenti P, Granese A, Yáñez M, Orallo F",,619727,DTCT0023168,3248171,DTCC00627297,1244775,37874
CHEMBL108,P21397,CARBAMAZEPINE,FFGPTBGBLSHEPO-UHFFFAOYSA-N,4,MONOAMINE OXIDASE A,MAOA,Enzyme,,,,IC50,,,,,cell_based,,,,,,,,,,,BTI-TN-5B1-4,DRUGMATRIX: Monoamine Oxidase MAO-A enzyme inhibition (substrate: Kynuramine),Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),DrugMatrix in vitro pharmacology data,,,,,"Scott S. Auerbach, DrugMatrix¨ and ToxFX¨ Coordinator National Toxicology Program",,774648,DTCT0023168,7263508,DTCC00144764,249939,46191
CHEMBL108,P21397,CARBAMAZEPINE,FFGPTBGBLSHEPO-UHFFFAOYSA-N,4,MONOAMINE OXIDASE A,MAOA,Enzyme,,,,KI,,,,,cell_based,,,,,,,,,,,BTI-TN-5B1-4,DRUGMATRIX: Monoamine Oxidase MAO-A enzyme inhibition (substrate: Kynuramine),Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),DrugMatrix in vitro pharmacology data,,,,,"Scott S. Auerbach, DrugMatrix¨ and ToxFX¨ Coordinator National Toxicology Program",,774648,DTCT0023168,7263509,DTCC00144764,249939,46191
CHEMBL1080035,P21397,,HTPUPBFMBAESEN-UHFFFAOYSA-N,0,MONOAMINE OXIDASE A,MAOA,Enzyme,,,19926363,INHIBITION,=,40,%,,,,,,,,,,,,,,Inhibition of human recombinant MAOA at 100 mM,,"Synthesis and inhibitory activity against human monoamine oxidase of N1-thiocarbamoyl-3,5-di(hetero)aryl-4,5-dihydro-(1H)-pyrazole derivatives.",Eur. J. Med. Chem.,2010,45,2,"Chimenti F, Carradori S, Secci D, Bolasco A, Bizzarri B, Chimenti P, Granese A, Yáñez M, Orallo F",,619727,DTCT0023168,3248153,DTCC00627164,1697744,37874
CHEMBL1080035,P21397,,HTPUPBFMBAESEN-UHFFFAOYSA-N,0,MONOAMINE OXIDASE A,MAOA,Enzyme,,,21680183,INHIBITION,,,,,cell_based,,,,,,,,,,,,Reversible inhibition of human MAO-A expressed in BTI insect cells using p-tyramine as substrate after 60 mins,Active,"Pyrazoline based MAO inhibitors: synthesis, biological evaluation and SAR studies.",Bioorg. Med. Chem. Lett.,2011,21,14,"Jagrat M, Behera J, Yabanoglu S, Ercan A, Ucar G, Sinha BN, Sankaran V, Basu A, Jayaprakash V",,754277,DTCT0023168,5996723,DTCC00627164,1704822,45045
CHEMBL1080035,P21397,,HTPUPBFMBAESEN-UHFFFAOYSA-N,0,MONOAMINE OXIDASE A,MAOA,Enzyme,,,21680183,INHIBITION,,,,,cell_based,,,,,,,,,,,,Competitive inhibition of human MAO-A expressed in BTI insect cells using p-tyramine as substrate after 60 mins,Active,"Pyrazoline based MAO inhibitors: synthesis, biological evaluation and SAR studies.",Bioorg. Med. Chem. Lett.,2011,21,14,"Jagrat M, Behera J, Yabanoglu S, Ercan A, Ucar G, Sinha BN, Sankaran V, Basu A, Jayaprakash V",,754279,DTCT0023168,5965525,DTCC00627164,1704822,45045
CHEMBL1080035,P21397,,HTPUPBFMBAESEN-UHFFFAOYSA-N,0,MONOAMINE OXIDASE A,MAOA,Enzyme,,,21680183,KI,=,805,NM,,cell_based,,,,,,,,,,,,Inhibition of human MAO-A expressed in BTI insect cells using p-tyramine as substrate after 60 mins,,"Pyrazoline based MAO inhibitors: synthesis, biological evaluation and SAR studies.",Bioorg. Med. Chem. Lett.,2011,21,14,"Jagrat M, Behera J, Yabanoglu S, Ercan A, Ucar G, Sinha BN, Sankaran V, Basu A, Jayaprakash V",,754274,DTCT0023168,5996654,DTCC00627164,1704822,45045
CHEMBL1080196,P21397,,LNWZBSQNGJCMLV-UHFFFAOYSA-N,0,MONOAMINE OXIDASE A,MAOA,Enzyme,,,19926363,IC50,=,54650,NM,,,,,,,,,,,,,,Inhibition of human recombinant MAOA,,"Synthesis and inhibitory activity against human monoamine oxidase of N1-thiocarbamoyl-3,5-di(hetero)aryl-4,5-dihydro-(1H)-pyrazole derivatives.",Eur. J. Med. Chem.,2010,45,2,"Chimenti F, Carradori S, Secci D, Bolasco A, Bizzarri B, Chimenti P, Granese A, Yáñez M, Orallo F",,619726,DTCT0023168,3248154,DTCC00627165,1439553,37874
CHEMBL1080446,P21397,,YMWVSFOVYFSNAO-UHFFFAOYSA-N,0,MONOAMINE OXIDASE A,MAOA,Enzyme,,,19926363,INHIBITION,=,40,%,,,,,,,,,,,,,,Inhibition of human recombinant MAOA at 100 mM,,"Synthesis and inhibitory activity against human monoamine oxidase of N1-thiocarbamoyl-3,5-di(hetero)aryl-4,5-dihydro-(1H)-pyrazole derivatives.",Eur. J. Med. Chem.,2010,45,2,"Chimenti F, Carradori S, Secci D, Bolasco A, Bizzarri B, Chimenti P, Granese A, Yáñez M, Orallo F",,619727,DTCT0023168,3248159,DTCC00627226,339991,37874
CHEMBL1080447,P21397,,ABVLEDJVQBYJHS-UHFFFAOYSA-N,0,MONOAMINE OXIDASE A,MAOA,Enzyme,,,19926363,IC50,=,68870,NM,,,,,,,,,,,,,,Inhibition of human recombinant MAOA,,"Synthesis and inhibitory activity against human monoamine oxidase of N1-thiocarbamoyl-3,5-di(hetero)aryl-4,5-dihydro-(1H)-pyrazole derivatives.",Eur. J. Med. Chem.,2010,45,2,"Chimenti F, Carradori S, Secci D, Bolasco A, Bizzarri B, Chimenti P, Granese A, Yáñez M, Orallo F",,619726,DTCT0023168,3248160,DTCC00627227,1665716,37874
CHEMBL1080448,P21397,,WQBRYKLGUOWZLE-UHFFFAOYSA-N,0,MONOAMINE OXIDASE A,MAOA,Enzyme,,,19926363,IC50,=,65840,NM,,,,,,,,,,,,,,Inhibition of human recombinant MAOA,,"Synthesis and inhibitory activity against human monoamine oxidase of N1-thiocarbamoyl-3,5-di(hetero)aryl-4,5-dihydro-(1H)-pyrazole derivatives.",Eur. J. Med. Chem.,2010,45,2,"Chimenti F, Carradori S, Secci D, Bolasco A, Bizzarri B, Chimenti P, Granese A, Yáñez M, Orallo F",,619726,DTCT0023168,3248162,DTCC00627229,2017217,37874
CHEMBL1080449,P21397,,BFADHOWLTGTXAP-UHFFFAOYSA-N,0,MONOAMINE OXIDASE A,MAOA,Enzyme,,,19926363,IC50,=,69450,NM,,,,,,,,,,,,,,Inhibition of human recombinant MAOA,,"Synthesis and inhibitory activity against human monoamine oxidase of N1-thiocarbamoyl-3,5-di(hetero)aryl-4,5-dihydro-(1H)-pyrazole derivatives.",Eur. J. Med. Chem.,2010,45,2,"Chimenti F, Carradori S, Secci D, Bolasco A, Bizzarri B, Chimenti P, Granese A, Yáñez M, Orallo F",,619726,DTCT0023168,3248163,DTCC00627230,112510,37874
CHEMBL1080705,P21397,,KUYMHJVZYNAFKT-UHFFFAOYSA-N,0,MONOAMINE OXIDASE A,MAOA,Enzyme,,,19926363,INHIBITION,=,40,%,,,,,,,,,,,,,,Inhibition of human recombinant MAOA at 100 mM,,"Synthesis and inhibitory activity against human monoamine oxidase of N1-thiocarbamoyl-3,5-di(hetero)aryl-4,5-dihydro-(1H)-pyrazole derivatives.",Eur. J. Med. Chem.,2010,45,2,"Chimenti F, Carradori S, Secci D, Bolasco A, Bizzarri B, Chimenti P, Granese A, Yáñez M, Orallo F",,619727,DTCT0023168,3248155,DTCC00627166,598613,37874
CHEMBL1080706,P21397,,VYTPOAZVTWWCPM-UHFFFAOYSA-N,0,MONOAMINE OXIDASE A,MAOA,Enzyme,,,19926363,INHIBITION,=,40,%,,,,,,,,,,,,,,Inhibition of human recombinant MAOA at 100 mM,,"Synthesis and inhibitory activity against human monoamine oxidase of N1-thiocarbamoyl-3,5-di(hetero)aryl-4,5-dihydro-(1H)-pyrazole derivatives.",Eur. J. Med. Chem.,2010,45,2,"Chimenti F, Carradori S, Secci D, Bolasco A, Bizzarri B, Chimenti P, Granese A, Yáñez M, Orallo F",,619727,DTCT0023168,3248156,DTCC00627167,2081484,37874
CHEMBL1080707,P21397,,MFIIBVJFPXSJJX-UHFFFAOYSA-N,0,MONOAMINE OXIDASE A,MAOA,Enzyme,,,19926363,INHIBITION,=,40,%,,,,,,,,,,,,,,Inhibition of human recombinant MAOA at 100 mM,,"Synthesis and inhibitory activity against human monoamine oxidase of N1-thiocarbamoyl-3,5-di(hetero)aryl-4,5-dihydro-(1H)-pyrazole derivatives.",Eur. J. Med. Chem.,2010,45,2,"Chimenti F, Carradori S, Secci D, Bolasco A, Bizzarri B, Chimenti P, Granese A, Yáñez M, Orallo F",,619727,DTCT0023168,3248157,DTCC00627168,502029,37874
CHEMBL1081382,P21397,,LNQLPJTUONOFGP-UHFFFAOYSA-N,0,MONOAMINE OXIDASE A,MAOA,Enzyme,,,19926363,INHIBITION,=,40,%,,,,,,,,,,,,,,Inhibition of human recombinant MAOA at 100 mM,,"Synthesis and inhibitory activity against human monoamine oxidase of N1-thiocarbamoyl-3,5-di(hetero)aryl-4,5-dihydro-(1H)-pyrazole derivatives.",Eur. J. Med. Chem.,2010,45,2,"Chimenti F, Carradori S, Secci D, Bolasco A, Bizzarri B, Chimenti P, Granese A, Yáñez M, Orallo F",,619727,DTCT0023168,3248158,DTCC00627225,1633406,37874
CHEMBL1081549,P21397,,UOVGJOVMMSFXQP-UHFFFAOYSA-N,0,MONOAMINE OXIDASE A,MAOA,Enzyme,,,19926363,INHIBITION,=,40,%,,,,,,,,,,,,,,Inhibition of human recombinant MAOA at 100 mM,,"Synthesis and inhibitory activity against human monoamine oxidase of N1-thiocarbamoyl-3,5-di(hetero)aryl-4,5-dihydro-(1H)-pyrazole derivatives.",Eur. J. Med. Chem.,2010,45,2,"Chimenti F, Carradori S, Secci D, Bolasco A, Bizzarri B, Chimenti P, Granese A, Yáñez M, Orallo F",,619727,DTCT0023168,3248172,DTCC00627298,631159,37874
CHEMBL1081550,P21397,,IAPQNVVLMQBMTJ-UHFFFAOYSA-N,0,MONOAMINE OXIDASE A,MAOA,Enzyme,,,19926363,INHIBITION,=,40,%,,,,,,,,,,,,,,Inhibition of human recombinant MAOA at 100 mM,,"Synthesis and inhibitory activity against human monoamine oxidase of N1-thiocarbamoyl-3,5-di(hetero)aryl-4,5-dihydro-(1H)-pyrazole derivatives.",Eur. J. Med. Chem.,2010,45,2,"Chimenti F, Carradori S, Secci D, Bolasco A, Bizzarri B, Chimenti P, Granese A, Yáñez M, Orallo F",,619727,DTCT0023168,3248173,DTCC00627299,80326,37874
CHEMBL1081728,P21397,,GVFLIUBSFBEKCJ-UHFFFAOYSA-N,0,MONOAMINE OXIDASE A,MAOA,Enzyme,,,19926363,INHIBITION,,,,,,,,,,,,,,,,,Inhibition of human recombinant MAOA at 100 mM,Not Active,"Synthesis and inhibitory activity against human monoamine oxidase of N1-thiocarbamoyl-3,5-di(hetero)aryl-4,5-dihydro-(1H)-pyrazole derivatives.",Eur. J. Med. Chem.,2010,45,2,"Chimenti F, Carradori S, Secci D, Bolasco A, Bizzarri B, Chimenti P, Granese A, Yáñez M, Orallo F",,619727,DTCT0023168,3248174,DTCC00627300,1244777,37874
