"Ambit_InchiKey,Original_Entry_ID,Entrez_ID,Activity_Flag,pXC50,DB,Original_Assay_ID,Tax_ID,Gene_Symbol,Ortholog_Group,SMILES"
"DQKBFLVIAUBCNC-YAQRNVERNA-N,16082796,29253,A,6.22185,pubchem,270418,10116,MAOA,2549,O1C(C2=NCCN2)=CC=C1C=3C=C(N)C=CC3"
"DPNFONBHWYEHQR-HCKMINDGNA-N,62705455,4128,A,6.20273,pubchem,672470,9606,MAOA,2549,BrC=1C=2N=CC(C2C=CC1)=CC=3N=C(SC)NC3O"
"DTZUQYMIOUZBFU-UHFFFAOYNA-N,50994008,4128,A,8.4437,pubchem,550168,9606,MAOA,2549,FC(F)(F)CCCOC1=CC=2NC3=C(C2C=C1)C=CN=C3C"
"GJULQNLJHLQWPC-UHFFFAOYNA-N,CHEMBL2391741,4128,A,6.27,chembl20,965284,9606,MAOA,2549,C=1(C=CC=2C(C1)=C(OC2)O)OCC3=CC=C(C=C3)F"
"FRUDSCVAIIXRKU-YAQRNVERNA-N,CHEMBL83711,29253,A,7.7,chembl20,123276,10116,MAOA,2549,S1C2=C(C=CC(C(=O)NC)=C2)OC=3C1=CC=CC3"
"FSOYZTUZZDTYFW-WYUMXYHSNA-N,CHEMBL2158248,4128,A,6.0,chembl20,855852,9606,MAOA,2549,C=1C=C(C=CC1SC=2C=C3C(C(NC3=O)=O)=CC2)Br"
"DIVKZMHOMDSMBZ-UHFFFAOYNA-N,CHEMBL456107,4128,N,1.16,chembl20,739780,9606,MAOA,2549,C=1C=C2C(=CC1)NC(C(=O)N(CC3=CC=CC=C3)C)=C2"
"DZUXJHUCANUPDH-UHFFFAOYNA-N,71559912,4128,A,5.49349,pubchem,751624,9606,MAOA,2549,O(C1=CC=2C(=COC2O)C=C1)CCC3=CC=CC=C3"
"FBNZNYMVFHXNOR-YHMJCDSINA-N,CHEMBL607552,29253,A,5.05,chembl20,601025,10116,MAOA,2549,N=1N(C(C2C1CCCC2)C3=CC=CO3)C(=S)NC"
"DYFRHCOMCPYXPQ-YHMJCDSINA-N,CHEMBL472081,4128,N,4.45,chembl20,1367249,9606,MAOA,2549,C1=CC=C2OC(C(=CC2=C1)C(NC(C)C)=O)=O"
"DYHAUIVJTSSYRK-YAQRNVERNA-N,CHEMBL173596,4128,N,0.4,chembl20,739780,9606,MAOA,2549,C=1(N(C=CC1)C)C(NCC=2C=CC(=CC2)F)=O"
"DWXXQWWPBVKNGM-UHFFFAOYNA-N,CHEMBL67847,29253,A,6.52,chembl20,123282,10116,MAOA,2549,S1(C=2C(=CC=CC2C)C(C3=C1C(=CC=C3)C)=O)(=O)=O"
"DXJZMDHZORRCLP-LILDFLRNNA-N,CHEMBL1253693,4128,A,5.54,chembl20,661995,9606,MAOA,2549,C=1C=C(C2=CSC(NN=C3CCCCC3)=N2)C=CC1Cl"
"FIIZQHKGJMRJIL-LJLLZGJHNA-N,CHEMBL1830129,4128,N,4.08,chembl20,769425,9606,MAOA,2549,C(/C=C/C=1C=CC=CC1)(NC2=CC=CC=C2)=O"
"FIAJGJKNQBHJPO-UHFFFAOYNA-N,CHEMBL2417758,4128,A,5.74,chembl20,979034,9606,MAOA,2549,C=1C=CC(=CC1)C2=NN(C(C2)C3=CC=CC(=C3)F)C"
"FOFLTCHJLCTGDM-UHFFFAOYNA-N,CHEMBL18492,29253,A,6.96,chembl20,122946,10116,MAOA,2549,C1(C(=C(C)C=2C(O1)=CC(OS(=O)(=O)C)=CC2)C)=O"
"FKIPCCAXEIPAQY-UHFFFAOYNA-N,CHEMBL2062876,4128,N,4.71,chembl20,832296,9606,MAOA,2549,O(CC1=CC=CC(=C1)Br)C=2C=CC(=C(C2)C(C)=O)O"
"FMMWHPNWAFZXNH-UHFFFAOYNA-N,2336,4128,A,5.22388,pubchem,625150,9606,MAOA,2549,C=12C=3C=4C=CC1C=5C(C=C2C=CC3C=CC4)=CC=CC5"
"FNQHORSBFVUWPZ-ZHLVXTBQNA-N,CHEMBL2022929,29253,N,3.62,chembl20,814868,10116,MAOA,2549,C1=CC2=C(N)C3=C(CCN(C3)CC#C)N=C2C=C1"
"BTUDKCQXCPEJPA-UHFFFAOYNA-N,CHEMBL555506,29253,N,4.44,chembl20,123111,10116,MAOA,2549,C(OC=1C=C2C(CCC2=CC1)N(CC#C)C)(N(C)C)=O"
"BQWXVEGUQMSXOH-QMMMGPOBNA-N,CHEMBL545652,4128,N,4.15,chembl20,122788,9606,MAOA,2549,C12=C(C=C(C(=C1)OC)O)CCN([C@H]2C)C"
"BVRKJVRVZRHNKQ-UHFFFAOYNA-N,CHEMBL424673,4128,N,4.92,chembl20,332420,9606,MAOA,2549,C=1C2=C(C=C3C1OC(=O)C=C3C)C4=C(O2)CCC4"
"HTSFGBRWMBRBLU-GFCCVEGCNA-N,CHEMBL1788296,29253,A,5.25,chembl20,123118,10116,MAOA,2549,C(OC=1C=C2C(CC[C@H]2N)=CC1)(N(CC)C)=O"
"HXQDHFZVEJQXCE-UHFFFAOYNA-N,CHEMBL3297792,4128,N,4.4,chembl20,1367249,9606,MAOA,2549,C1(C(=CC=2C=CC=CC2O1)C(=O)SCC=3OC=CC3)=O"
"HWTBZWBAPBIUQT-UHFFFAOYNA-N,CHEMBL1835229,4128,N,3.82,chembl20,772925,9606,MAOA,2549,O1C(=O)C(=CC=2C=C(C=CC12)C)C=3C=CC=C(C3)C"
"HFWSJTZZJXETQT-UHFFFAOYNA-N,72164306,4128,A,5.52288,pubchem,767289,9606,MAOA,2549,FC1=CC=C(C2N(N=C(C2)C=3C=CC=CC3)C)C=C1"
"AYMFXIQFBKQBGU-HCKMINDGNA-N,CHEMBL464799,4128,N,1.52,chembl20,739780,9606,MAOA,2549,C1=CC=2C=C(C(=O)NCC3=CC=CC=C3)NC2C=C1"
"ATKUMLMUBZNHEI-XGCMCOJMNA-N,CHEMBL2058153,4128,A,5.43,chembl20,829593,9606,MAOA,2549,C1(=NC(C(=N1)CC2=CNC3=CC(=CC=C23)Br)=O)N"
"AWIRWBJUFQZCLT-WYUMXYHSNA-N,CHEMBL303825,29253,A,6.52,chembl20,99937,10116,MAOA,2549,C1=2C(C3=CC=CC=C3C1O)=CC=C(NC(=O)C)C2"
"AWNIUBDOEINZQP-UHFFFAOYNA-N,CHEMBL364169,4128,N,4.57,chembl20,304820,9606,MAOA,2549,C12=C(OC=3C(C1=O)=CC=CC3)C(Cl)=C(C(=C2O)C)O"
"COKLJALIPYHJGC-UHFFFAOYNA-N,CHEMBL2391737,4128,N,4.22,chembl20,965284,9606,MAOA,2549,C=1(C=CC=2C(C1)=C(OC2)O)NCC=3C=CC=CC3"
"COLKPNMAWBIMKR-UHFFFAOYNA-N,CHEMBL1945159,4128,A,5.46,chembl20,802204,9606,MAOA,2549,C1(OCC2=CC=C(C=C2)C)=CC=C3C(=C1)C(C=CO3)=O"
"CHMQQRGYGLHSIT-VWQLQBLWNA-N,CHEMBL543598,29253,A,6.52,chembl20,123276,10116,MAOA,2549,C12=C(C=3C(C1)=CC=CC3)C=CC(C(=N)N)=C2"
"CGKLGNKTLRJLAM-ONEBHTEUNA-N,73349093,4128,A,5.16052,pubchem,761814,9606,MAOA,2549,S1C(N/N=C(/C2=CC=CN=C2)\C)=NC(=C1)C"
"MTXYFFAYNUTIGA-UHFFFAOYNA-N,15634400,4128,A,9.08092,pubchem,629007,9606,MAOA,2549,O(C1=CC2=C3C(=NC=CC3=C1)C=4C(C2=O)=CC=CC4)C"
"MUAOMDYUFLUYAH-AVDRGBJVNA-N,CHEMBL426708,4128,N,0.58,chembl20,739780,9606,MAOA,2549,N1C(C(N[C@@H](C2CCCCC2)C)=O)=CC=C1"
"MUAOMDYUFLUYAH-GEPYNMGZNA-N,CHEMBL220264,4128,N,0.48,chembl20,739780,9606,MAOA,2549,N1C(C(N[C@H](C2CCCCC2)C)=O)=CC=C1"
"QVKUPGLVLJIRTA-UHFFFAOYNA-N,CHEMBL462097,4128,N,3.0,chembl20,739780,9606,MAOA,2549,C=1C=C2C(=CC1)NC(CN(CCC3=CC=CC=C3)C)=C2"
"XBMYGWDNDKJGAL-GPQMBLKYNA-N,CHEMBL1253613,4128,A,5.35,chembl20,661995,9606,MAOA,2549,C=1C=C(C2=CSC(=N2)NN=C3CCCC3)C=CC1F"
"YIFJSIDSHVJPGC-UHFFFAOYNA-N,CHEMBL1917529,4128,A,7.46,chembl20,786455,9606,MAOA,2549,C=1(C=C2C(C=3C(C4=C2C(C1)=CC=N4)=CC=CC3)=O)O"
"YJDMPOSBUYNPGY-UHFFFAOYNA-N,CHEMBL462054,4128,N,1.22,chembl20,739780,9606,MAOA,2549,C=1C=C2C=C(CN(CC3=CC=CC=C3)C)NC2=CC1"
"YHCZXFMMLCIXRP-UHFFFAOYNA-N,CHEMBL2204759,4128,N,3.89,chembl20,885406,9606,MAOA,2549,C(C=1C(C#N)=CC(=CC1)SCC=2C=CC(=CC2)OC)#N"
"HFMZYVHURLNZFT-UHFFFAOYNA-N,CHEMBL45765,29253,A,8.4,chembl20,123446,10116,MAOA,2549,C=1(N(C2=CC=C(C=C2C1)O)C)CN(CC#C)C"
"HEIYQEPVCOFWEN-UHFFFAOYNA-N,13067328,4128,A,6.62342,pubchem,1152188,9606,MAOA,2549,ClC1=CC=C(COC=2C=C3CCCC(=O)C3=CC2)C=C1"
"HDMFPUCTKDEZMR-UHFFFAOYNA-N,CHEMBL147033,29253,A,5.7,chembl20,123092,10116,MAOA,2549,C(OC=1C=C2CC(NCC#C)CCC2=CC1)(N(C)C)=O"
"IIFAQXPNYXJBMU-UHFFFAOYNA-N,CHEMBL596801,29253,N,3.9,chembl20,948571,10116,MAOA,2549,C=1(C=CC=C(C1)S(C)(=O)=O)N2CCN(CC2)CCC"
"IHWKXVBHNSPIGD-GKTDYPRRNA-N,CHEMBL1830132,4128,N,4.78,chembl20,769425,9606,MAOA,2549,C(/C=C/C=1C=CC=CC1)(NC2=CC=CC(=C2)Br)=O"
"ILOLZUJCENGCTG-UHFFFAOYNA-N,71560037,4128,A,6.4908,pubchem,751624,9606,MAOA,2549,FC1=CC=C(OCCOC2=CC=3C(=COC3O)C=C2)C=C1"
"INFGLUYMRONKHY-UHFFFAOYNA-N,46225063,29253,A,5.4318,pubchem,452241,10116,MAOA,2549,OC1=C(C2=NNC(C2)C3=C(O)C=CC=C3)C=CC=C1"
"GVBXZHPUTWHWOU-UHFFFAOYNA-N,71559915,4128,A,5.1349,pubchem,751624,9606,MAOA,2549,O(CCC1=CC=C(C=C1)C)C2=CC=3C(=COC3O)C=C2"
"GVLLXOQPYWASRT-UHFFFAOYNA-N,CHEMBL186191,4128,N,4.44,chembl20,304820,9606,MAOA,2549,O1C=2C(=CC=C(C2)OC)C(C3=C1C(OC)=CC=C3)=O"
"JIWJNEVCSMZRGO-ZROIWOOFNA-N,CHEMBL596254,4128,A,6.15,chembl20,800167,9606,MAOA,2549,C=1C=C2C(/C(=C/C3=CC=C(C=C3)Cl)/OC2=CC1)=O"
"JGBRRHCQYUOPDJ-UHFFFAOYNA-N,CHEMBL3288292,4128,A,6.41,chembl20,1363618,9606,MAOA,2549,C=1C(=CC2=C(C1)C(CCC2)=O)OCC3=CC(=CC=C3)F"
"JDFPLBHEZSYSDM-UHFFFAOYNA-N,CHEMBL3297791,4128,N,4.64,chembl20,1367249,9606,MAOA,2549,C1(C(=CC=2C=CC=CC2O1)C(=O)SC=3C=CC(=CC3)Br)=O"
"JDYKOSMIPJOGOL-VMPITWQZNA-N,CHEMBL2420694,4128,N,4.39,chembl20,979172,9606,MAOA,2549,C1(=CC=C(C=C1)Cl)/C=C/C(=O)C=2OC(=CC2)C"
"IYAKWGOJXQIXSN-GPQMBLKYNA-N,CHEMBL246809,4128,A,5.7,chembl20,661995,9606,MAOA,2549,S1C(=NC(C2=CC=C(C=C2)C)=C1)NN=C3CCCC3"
"JAOZFCHZESUBKS-UHFFFAOYNA-N,CHEMBL186433,4128,A,5.57,chembl20,304820,9606,MAOA,2549,C=12C(C=3C=CC=C(C3OC1C=C(C(=C2O)OC)O)O)=O"
"IVNMXDMMZVLIRJ-UHFFFAOYNA-N,CHEMBL185138,4128,N,4.54,chembl20,304820,9606,MAOA,2549,C=12C(C=3C=CC=C(C3OC1C=C(C=C2O)OC)OC)=O"
"JVYLHZUZDRCHDQ-UHFFFAOYNA-N,CHEMBL151861,29253,N,3.36,chembl20,123109,10116,MAOA,2549,C(OC1=CC(CCNC(C#C)C)=CC=C1)(N(C)C)=O"
"JTPPWGYSPSGKBR-UHFFFAOYNA-N,CHEMBL65310,29253,A,6.0,chembl20,123282,10116,MAOA,2549,S1(C2=C(C=CC(=C2)C(=O)C)OC=3C1=CC=CC3)(=O)=O"
"HQJXBGMWVQCDJS-UHFFFAOYNA-N,CHEMBL447882,29253,A,5.82,chembl20,543072,10116,MAOA,2549,C=1C=C2C=C(CC(N)C)C=CC2=CC1OCCCC"
"HRSIPKSSEVRSPG-SECBINFHNA-N,CHEMBL544004,4128,A,5.7,chembl20,122786,9606,MAOA,2549,C=12C(=CC(=C(C1)OC)OC)CCN([C@@H]2C)C"
"HSBQAAURJDHACO-UHFFFAOYNA-N,53318151,4128,A,7.53018,pubchem,550168,9606,MAOA,2549,O(C1=CC=2NC3=C(C2C=C1)C=CN=C3C)CCOC"
"HOXHQAVXZJNVOC-WYUMXYHSNA-N,71449560,4128,A,5.77469,pubchem,695108,9606,MAOA,2549,ClC1=CC=C(SC=2C=C3C(=CC2)C(=O)NC3=O)C=C1"
"GDNAXBLBWKDNIR-NDKGDYFDNA-N,120356,4128,N,,pubchem,409942,9606,MAOA,2549,P(=O)(N1CC1)(N2CC2)NC(=O)C=3C=CC(F)=CC3"
"GSCQGWISTGMGFM-UHFFFAOYNA-N,CHEMBL202112,4128,N,4.19,chembl20,332420,9606,MAOA,2549,C=1C2=C(C=C3C1OC(=O)C=C3C)C4=C(O2)CCCC4"
"GLRWRCKFRUZWGS-UHFFFAOYNA-N,CHEMBL187760,29253,A,6.46,chembl20,302385,10116,MAOA,2549,C(C=1N(C=CC1)C)(C(N2CCOCC2)C3=CC=CC=C3)=O"
"GRAQJDUGZRFSIW-UHFFFAOYNA-N,CHEMBL2417767,4128,N,3.82,chembl20,979035,9606,MAOA,2549,C1(=CC=C(C=C1)C2=NN(C(C2)C3=CC=CC=C3F)C)O"
"GROWWQFYWMBPDJ-YAQRNVERNA-N,CHEMBL598791,29253,N,4.1,chembl20,610338,10116,MAOA,2549,O1CCN(CC1)CCCNC(C2=CC=C(N=C2)F)=O"
"IQNHFOZMEVUNAO-WYUMXYHSNA-N,49863606,4128,A,5.3536,pubchem,497342,9606,MAOA,2549,S1C=C(N=C1NN=C(C)C)C2=CC(OC)=CC=C2"
"IUKJQYVYFNDCCV-GQCTYLIANA-N,CHEMBL2420785,4128,A,5.71,chembl20,979172,9606,MAOA,2549,C1(=CC(=C(C=C1)F)Br)/C=C/C(=O)C=2OC(=CC2)C"
"IOJNPSPGHUEJAQ-FOCLMDBBNA-N,CHEMBL1984524,4128,A,5.64,chembl20,1329704,9606,MAOA,2549,N(=N/C=1N=CC=CC1)\C2=CC=C(N(C)C)C=C2"
"JJUNZBRHHGLJQW-UHFFFAOYNA-N,CHEMBL361025,4128,A,5.1,chembl20,304820,9606,MAOA,2549,C=1(C=C2C(=CC1)OC3=C(C2=O)C(=CC(=C3)O)O)O"
"JLWJVWSZOQDNDZ-HCKMINDGNA-N,CHEMBL129270,29253,N,4.0,chembl20,122938,10116,MAOA,2549,C1=2C(=NNC(=C1)C=CC(O)=O)C=3C=CC=CC3C2O"
"JNGHBRLOUNIGMX-UHFFFAOYNA-N,CHEMBL3093990,29253,N,4.45,chembl20,1278264,10116,MAOA,2549,C1(C=C(C=2C=CC(=CC2O1)OCC=3C=CC=CC3)OC)=O"
"JOCRMPHWNXBIOH-UHFFFAOYNA-N,CHEMBL434510,29253,N,4.63,chembl20,123580,10116,MAOA,2549,C=12OC(=O)C=CC1C=C(OCC3=CC=CC=C3)C(=C2)O"
"KZNIFHPLKGYRTM-UHFFFAOYNA-N,CHEMBL28,4128,A,5.77,chembl20,612779,9606,MAOA,2549,C1=CC(O)=CC=C1C=2OC3=C(C(C2)=O)C(=CC(=C3)O)O"
"KYRWDFRKPXTVBN-UHFFFAOYNA-N,76314455,4128,A,6.02091,pubchem,1072637,9606,MAOA,2549,O(C1=CC=2OC(=O)C(=CC2C=C1)C(OC)=O)CCCC#C"
"JTMKALFHDSWYGH-UHFFFAOYNA-N,CHEMBL597373,29253,N,4.72,chembl20,610655,10116,MAOA,2549,S1C(C=2C=CC(OCC3=CC=CC=C3)=CC2)CNCC1"
"KIBIRZJNUQTZDW-UHFFFAOYNA-N,CHEMBL3288298,4128,A,5.89,chembl20,1363618,9606,MAOA,2549,O(C1=CC=2CCCC(C2C=C1)=O)CC=3C=CC=C(I)C3"
"LPWZNRVUIMFZPF-UHFFFAOYNA-N,CHEMBL3288304,4128,A,5.88,chembl20,1363618,9606,MAOA,2549,C1CC=2C=C(C=CC2C(=O)C1)OCCC=3C=CC=CC3"
"LNWZBSQNGJCMLV-YHSKDTNENA-N,CHEMBL1080196,4128,N,4.26,chembl20,619726,9606,MAOA,2549,N1=C(C=2C=CC=CC2)CC(N1C(N)=S)C3=CC=CO3"
"IBGXTLBOICNVBW-CDWCUZDRNA-N,CHEMBL3299040,4128,N,4.03,chembl20,1368730,9606,MAOA,2549,C1(C)(C)CC=CC(=C1/C=N/N(C(N)=S)C)C"
"IBTJMRRYPSOQHN-UHFFFAOYNA-N,71452281,4128,A,5.14327,pubchem,717663,9606,MAOA,2549,S(CCC1=CC=CC=C1)C2=CC(=C(C=C2)C#N)C#N"
"HZFLKVRMMUIWOE-UHFFFAOYNA-N,CHEMBL3094021,29253,N,4.82,chembl20,1278264,10116,MAOA,2549,C1(C=CC=2C=CC(=CC2O1)OCC=3C=C(C=CC3)Cl)=O"
"IAPQNVVLMQBMTJ-DLGLGFIGNA-N,CHEMBL1081550,4128,N,0.82,chembl20,619727,9606,MAOA,2549,N1=C(CC(C2=CC=CO2)N1C(N)=S)C=3NC=CC3"
"LBAGKDFXLGVMTM-UHFFFAOYNA-N,CHEMBL1645555,4128,A,5.99,chembl20,698696,9606,MAOA,2549,C1=CC=2C(C=C1OCCN(C)C)=NC3=C(NC=CC23)C"
"LETPFDPOVPABGM-UHFFFAOYNA-N,CHEMBL362107,4128,A,5.37,chembl20,304820,9606,MAOA,2549,C12=C(OC=3C(C1=O)=CC=CC3)C(C)=C(C=C2O)O"
"LCHJKKIQSUFFLT-UHFFFAOYNA-N,25221889,4128,A,7.45593,pubchem,629007,9606,MAOA,2549,O=C1C=2C3=C(NC=CC3=CC(=O)C2)C4=C1C=CC=C4"
"LBRYJAAWKRWXCV-RMKNXTFCNA-N,CHEMBL1821748,4128,N,3.4,chembl20,762553,9606,MAOA,2549,C1(=CC=C(C=C1)/C=C\2/SC(N(C2=O)C)=S)Cl"
"KOWUPRYYOKHDTR-UHFFFAOYNA-N,CHEMBL519426,4128,A,5.58,chembl20,557971,9606,MAOA,2549,C=1C=C2C(=C(C1OC3C(=O)CCC3)OC)OC(=O)C=C2"
"KLBQGOXWMAAINP-LLVKDONJNA-N,CHEMBL425113,4128,N,2.77,chembl20,739780,9606,MAOA,2549,N1C(C(N([C@@H](C2CCCCC2)C)C)=O)=CC=C1"
"KLBQGOXWMAAINP-NSHDSACANA-N,CHEMBL373645,4128,N,1.7,chembl20,739780,9606,MAOA,2549,N1C(C(N([C@H](C2CCCCC2)C)C)=O)=CC=C1"
"KKLZNQRBJZRIGV-UHFFFAOYNA-N,CHEMBL44433,29253,A,8.85,chembl20,123446,10116,MAOA,2549,C=1(N(C=2C=CC(=CC2C1)OC)C)CN(CC#CC)C"
"KIIGFSYTKBZATN-NDKGDYFDNA-N,CHEMBL501324,29253,N,3.94,chembl20,540260,10116,MAOA,2549,C=1(NCCN1)C=2C=C(C(=C(OC)C2)OC)OC"
"KJHUHAGTJXSWER-UHFFFAOYNA-N,71559914,4128,A,5.97062,pubchem,751624,9606,MAOA,2549,FC1=CC=C(CCOC2=CC=3C(=COC3O)C=C2)C=C1"
"KJRFDFQYKHLWCA-YAQRNVERNA-N,CHEMBL1642675,4128,N,4.79,chembl20,699650,9606,MAOA,2549,C1=CC=2C(C(=O)NC2C=C1OC3=CC=CC=C3)=O"
"KHLVZVWWHKJADP-LILDFLRNNA-N,CHEMBL1253700,4128,N,4.62,chembl20,661995,9606,MAOA,2549,C=1C=C(C2=CSC(NN=C3CCCCC3)=N2)C=CC1C"
"JYXFMXDJOFGJKF-WYUMXYHSNA-N,62705293,4128,A,5.14673,pubchem,672470,9606,MAOA,2549,BrC1=CC=2C(C=NC2C=C1)=CC=3N=C(SC)NC3O"
"KCISOOQLTRGENC-UHFFFAOYNA-N,CHEMBL1253618,4128,A,5.69,chembl20,662857,9606,MAOA,2549,C=1C=2C(OC1O)=CC=C(C2)OC(C=3C=CC=C(C3)Cl)=O"
"LZMIYIFIOLFGIT-YHMJCDSINA-N,CHEMBL65113,29253,A,6.0,chembl20,99937,10116,MAOA,2549,S1(C=2C(=CC(NC=O)=CC2)C=3C1=CC=CC3)(=O)=O"
"LZSGDYJGWAZCCM-UHFFFAOYNA-N,57379749,4128,A,6.37263,pubchem,644756,9606,MAOA,2549,ClC=1C=C(COC=2C=C3C(OC=CC3=O)=CC2)C=CC1"
"LUAGXUFRPKJMDF-UHFFFAOYNA-N,CHEMBL545331,29253,N,3.48,chembl20,123110,10116,MAOA,2549,C(OC1=C2C(CCC2=CC=C1)N(CC#C)C)(N(C)C)=O"
"LWVFMDTWYOYNOZ-XCMHSPPLNA-N,CHEMBL2058154,4128,A,5.26,chembl20,829593,9606,MAOA,2549,C1(=NC(=C(N1)C=C2C=NC=3C(=CC=CC23)Br)O)N"
"LYRFOWDSACZCQS-UHFFFAOYNA-N,CHEMBL145596,29253,N,4.96,chembl20,122945,10116,MAOA,2549,N1=C(N=NN1CCO)C=2C=CC(=CC2)C3=CC=CC=C3"
"LZALRADDNATWFE-UHFFFAOYNA-N,CHEMBL67503,29253,A,6.96,chembl20,123282,10116,MAOA,2549,S1(C2=C(C=C(C=C2)O)OC3=C1C(=CC=C3)CC)(=O)=O"
"LUDBNRIKUAJOOY-UHFFFAOYNA-N,76332211,4128,A,5.07263,pubchem,1068764,9606,MAOA,2549,FC(F)(F)C1=CC=2C=C(CN3CCCC3)C(OC2C=C1)=O"
"LUECWJLDTLOTJU-UHFFFAOYNA-N,CHEMBL487049,4128,N,4.69,chembl20,557971,9606,MAOA,2549,C=1C(=C2C(=CC1OC3C(=O)CCCC3)OC(C=C2)=O)OC"
"LUKBXSAWLPMMSZ-OWOJBTEDNA-N,CHEMBL165,4128,A,6.35,chembl20,774648,9606,MAOA,2549,C1(=CC(=CC(=C1)/C=C/C2=CC=C(C=C2)O)O)O"
"MOTTUNALIBKKNF-UHFFFAOYNA-N,184462,4128,A,5.14026,pubchem,260085,9606,MAOA,2549,O1C2=C(C=3C1=CC=CC3)C=C4C(OC(=O)C=C4C)=C2"
"MPXAWSABMVLIBU-UHFFFAOYNA-N,CHEMBL184574,4128,N,4.89,chembl20,304820,9606,MAOA,2549,C=1C(=C2C(=CC1O)OC3=C(C(=CC=C3O)O)C2=O)O"
"MTDTVBKMGPNHPG-YAQRNVERNA-N,CHEMBL2158246,4128,A,5.1,chembl20,855852,9606,MAOA,2549,C=1C=CC=CC1SC=2C=C3C(=CC2)C(NC3=O)=O"
"MTFNELINJFNIGJ-UHFFFAOYNA-N,CHEMBL354639,4128,N,0.44,chembl20,739780,9606,MAOA,2549,C=1(C(N(CC=2C=CC(=CC2)F)C)=O)N(C=CC1)C"
"MIHVSSWKZWMTEP-UHFFFAOYNA-N,CHEMBL464597,4128,N,2.46,chembl20,739780,9606,MAOA,2549,C=1C=C2C=C(C(=O)N(C3=CC=CC=C3)C)NC2=CC1"
"KQDXOQJALDYLMO-GGWOSOGENA-N,9899627,29253,A,5.12205,pubchem,657237,10116,MAOA,2549,O1C2=C(OC1)C=CC(=C2)/C=C/C=C/C(OCC)=O"
"KQZUFMSIIAMVMP-UHFFFAOYNA-N,57379977,4128,A,7.02228,pubchem,644756,9606,MAOA,2549,BrC1=CC=C(COC=2C=C3C(OC=CC3=O)=CC2)C=C1"
"KSBFVZFCGZLIHF-UHFFFAOYNA-N,CHEMBL305444,29253,A,6.4,chembl20,123282,10116,MAOA,2549,S1(C2=C(C=CC=C2CC)C(C=3C1=CC=CC3)=O)(=O)=O"
"KWTLOPBWGVZIHW-UHFFFAOYNA-N,CHEMBL2062878,4128,N,4.8,chembl20,832296,9606,MAOA,2549,O(CC1=CC=CC(=C1)Br)C=2C=CC(=C(C2)O)C(C)=O"
"JVHQRHHNABNBOK-UHFFFAOYNA-N,CHEMBL358026,29253,A,5.16,chembl20,123263,10116,MAOA,2549,C(OC1=CC(CC(NCC#C)C)=CC=C1)(N(C)C)=O"
"KEGKXLFTSCWKSQ-UHFFFAOYNA-N,CHEMBL3113647,4128,A,5.67,chembl20,1290768,9606,MAOA,2549,C1(C(=CC=2C=C(C=CC2O1)OCCC)CN3CCCC3)=O"
"LHCNMMLMHAYVJW-UHFFFAOYNA-N,CHEMBL151225,29253,A,5.7,chembl20,123094,10116,MAOA,2549,C(OC=1C=C2CC(NCC#C)CCC2=CC1)(N(CC)C)=O"
"LGBWZHFSNWQXQB-UHFFFAOYNA-N,CHEMBL212661,29253,A,5.26,chembl20,381432,10116,MAOA,2549,C1=C(OCC2=CC=CC=C2)C=C3C(=C1)C=C(C(=O)O3)C"
"LGGKWBLAJGNGQP-UHFFFAOYNA-N,CHEMBL2417762,4128,A,5.86,chembl20,979034,9606,MAOA,2549,C=1C=CC(=CC1)C2=NN(C(C2)C3=CC=C(C=C3)C)C"
"LHQZGSHKSWKMBX-KAMYIIQDNA-N,CHEMBL346766,4128,A,6.04,chembl20,100063,9606,MAOA,2549,N1(C\2=C(CC/C2=N/C)C=3C1=CC=CC3)C"
"MDYLCXRXRBUPSO-DLGLGFIGNA-N,CHEMBL1253334,4128,N,3.82,chembl20,663026,9606,MAOA,2549,C=1(C(CN(C(N)=S)N1)C)C=2C=CC(=CC2)OC"
"MAGMOHJZNSJNJC-CDZRGBSPNA-N,76329943,4128,A,5.24413,pubchem,1087065,9606,MAOA,2549,O(C(C)(C)C)C(=O)NCCCCCCNCC(=O)N"
"KCLANYCVBBTKTO-UHFFFAOYNA-N,4935,4128,A,5.75031,pubchem,625150,9606,MAOA,2549,O(CCN(CC)CC)C(=O)C=1C=C(N)C(OCCC)=CC1"
"MUUQLTWBRQXGAG-LILDFLRNNA-N,CHEMBL241206,29253,N,4.74,chembl20,450264,10116,MAOA,2549,C1(=CC=CC=C1)C2=NC=C3C=C4C(C=CC=C4)=C3N2"
"NAVJTJDFGNYCAC-UHFFFAOYNA-N,57379978,4128,A,5.91009,pubchem,644756,9606,MAOA,2549,FC=1C=C(COC=2C=C3C(OC=CC3=O)=CC2)C=CC1"
"NBOQHEVGHMTAEB-UHFFFAOYNA-N,CHEMBL1642672,4128,A,5.89,chembl20,699650,9606,MAOA,2549,C1(=CC=2C(O)=C(O)NC2C=C1)C=CC3=CC=CC=C3"
"MXILSZWAJLSRLK-UHFFFAOYNA-N,57379751,4128,A,6.41341,pubchem,644756,9606,MAOA,2549,BrC=1C=C(COC=2C=C3C(OC=CC3=O)=CC2)C=CC1"
"NYDFHNRLRLOAGB-HWBCFACGNA-N,CHEMBL2023193,4128,A,5.64,chembl20,815275,9606,MAOA,2549,C1=CC=C2[C@@H]([C@H](CC2=C1)[18F])NCC#C"
